ASN	Name	Registration date	Global rank	#routeable IPv4	#prefixes IPv4	#prefixes IPv6
44870	Model Ltd	2008-03-25	16,988	3,072	2	
47258	Premier Group Companies Telecom LLC	2010-01-25	16,975	3,072	7	2
47333	HighLink Ltd	2008-06-04	16,884	3,072	2	
47441	TRUNK MOBILE, INC	2008-06-20	17,305	3,072	12	1
47551	"Mayak Network" LLC	2014-11-21	16,674	3,072	5	
47595	CJSC Regional Network Information Center	2008-07-18	16,984	3,072	3	1
48000	CJSC "COMSTAR-regions"	2008-09-26	17,216	3,072	6	
48757	TrustInfo	2009-01-30	16,807	3,072	3	
49531	"NetCom-R" LLC	2009-06-24	16,723	3,072	3	
49641	OOO "Alfacom"	2009-07-20	17,244	3,072	2	1
49665	Mobile TeleSystems Open Joint Stock Company	2009-07-29	16,827	3,072	3	
49811	Uzlovaya.net Ltd	2010-05-04	17,144	3,072	3	
49830	Goldlink Ltd.	2009-09-28	17,145	3,072	2	
50126	OOO "Teleservis"	2009-11-20	17,256	3,072	6	
50448	System Service Ltd.	2010-01-19	17,450	3,072	2	3
50724	JSC Ural Electrochemical Combine	2010-03-15	17,162	3,072	2	
50761	LUX-TV Ltd.	2010-03-19	16,844	3,072	2	
50802	Bogorodskoe Information Systems Ltd	2010-03-26	17,359	3,072	3	
50916	OOO Nadym Svyaz Service	2010-04-21	17,165	3,072	17	1
50942	PE Vadim V Avdeev	2010-04-28	16,753	3,072	5	
51158	Mobile Trend Ltd	2010-06-10	16,849	3,072	2	
51178	JSC Avantel, North-West branch	2010-09-27	16,850	3,072	7	1
51219	Closed Joint Stock Company CROC incorporated	2010-06-24	16,756	3,072	6	1
51612	Alfatel plus Ltd	2010-10-07	17,019	3,072	2	
51666	PremiumTelecom Ltd.	2010-10-18	17,021	3,072	3	
51698	Activehost RU Ltd.	2010-10-21	17,430	3,072	5	1
51939	ExpaNet LLC	2010-12-02	17,336	3,072	6	
56447	RED-CODE LLC	2011-02-22	17,126	3,072	13	
56542	Park Telecom Ltd	2011-03-14	16,810	3,072	6	
56667	Inter-set Ltd.	2011-04-21	17,282	3,072	2	
57079	OOO firma "Variant-TV"	2011-07-14	16,660	3,072	2	1
57181	OOO RTK	2011-08-12	17,185	3,072	2	
57424	Limited liability company "New Line"	2011-10-21	17,090	3,072	5	
57489	JSC Telecom-Uslugi	2011-11-09	17,094	3,072	4	2
57662	OOO Proektnoe Byuro Severo-Zapad	2011-12-29	17,098	3,072	2	1
58314	Econostroy LLC	2012-06-21	17,214	3,072	6	
59475	Electron-Service Ltd.	2012-07-19	17,337	3,072	6	
59498	Teraline Telecom Sviaz Ltd.	2012-07-26	16,921	3,072	10	
59600	Atlas Telecom Ltd.	2012-08-16	16,722	3,072	2	
60985	Home Telecommunication Networks Ltd.	2013-03-25	17,454	3,072	2	
62205	Unitel, LLC	2013-12-27	17,239	3,072	3	
62423	Telecom Center LLC	2013-09-26	17,029	3,072	2	
197204	TELEMAKS TeleMaks Ltd,RU	2010-07-30	17,396	3,072	2	1
197275	ASLINKTELECOMNN Link Telecom NN Ltd.,RU	2010-09-27	16,987	3,072	7	
198056	TELEOKAKOM LLC "Teleoka Com",RU	2011-09-16	17,227	3,072	12	
198310	PALLADA-AS Pallada Web Service LLC,RU	2011-12-09	16,704	3,072	4	
198602	KONTAKT ZAO "Kontakt",RU	2012-03-21	17,177	3,072	13	
201083	TCPORT PORT TELECOM Ltd,RU	2015-02-04	17,105	3,072	2	
201776	MIRANDA-AS Miranda-Media Ltd,RU	2014-07-16	17,118	3,072	2	
25073	LTD "KOMIN"	2002-07-19	17,610	2,816	11	
31720	CJSC ENGINET	2004-07-23	17,551	2,816	8	
43370	"OBIT" Ltd.	2007-07-20	17,662	2,816	7	
47196	Garant-Park-Internet Ltd	2008-05-14	17,648	2,816	8	
48667	AKVILON Ltd.	2010-05-12	17,553	2,816	3	
48818	Research&Production Company Information Security S	2009-02-12	17,606	2,816	5	1
49458	JSC Intellin	2009-06-12	17,733	2,816	4	
49880	New Technology Ltd	2009-10-02	17,667	2,816	11	
50219	Reagent LTD	2009-12-03	17,488	2,816	6	
51352	State Educational Institution	2010-07-29	17,679	2,816	3	1
51497	Innova Distribution LLC	2011-08-24	17,480	2,816	4	
56889	Technical-Trade Centre Radiotekhnika Ltd.	2011-06-06	17,713	2,816	3	
60715	LLC Masshtabnye reshenija	2013-05-23	17,672	2,816	5	
61390	Garant-G Ltd.	2012-10-29	17,529	2,816	4	
196678	HOSTEROV-AS OOO "Hosterov",RU	2009-02-24	17,718	2,816	7	1
199008	ASTVSPUTNIK IP Gasanov Farhad Urujbekovich,RU	2012-07-13	17,611	2,816	4	
13077	North Caucasian Federal University	2000-03-13	18,228	2,560	3	
15508	Novosoft Ltd.	2000-07-20	17,880	2,560	3	
15913	Institute for automation and control processes of 	2000-10-31	17,924	2,560	4	
21438	ZAO "Electro-Com Kaluga"	2009-01-12	17,919	2,560	6	
30797	AcademTelecom CSJC	2003-12-08	18,038	2,560	8	
31415	SVS Communication	2004-05-11	18,190	2,560	10	
31626	ZVI Telecom	2004-06-25	18,255	2,560	3	
34192	ZAO TRANSITEC	2004-11-16	18,080	2,560	3	
34508	OAO Komstar-OTS	2005-02-03	17,870	2,560	6	
34990	TOV SkyInet	2005-05-13	18,024	2,560	7	
35377	"A.B.N." JSC	2005-07-26	17,854	2,560	2	
35562	Kedr Ltd.	2005-09-05	17,931	2,560	2	
39749	Befree Ltd	2006-04-19	18,245	2,560	3	
41190	Idea Telecom CJSC	2007-03-01	18,151	2,560	10	
41625	Express Teleservice Corp	2006-09-26	17,823	2,560	3	
42690	LTD "Svyazinvest"	2007-04-02	17,836	2,560	4	
42766	LTD "Zhiguli-Telecom"	2007-04-12	17,768	2,560	8	
42916	IT Service Ltd.	2007-05-09	17,984	2,560	9	
43302	NPF Nersi Ltd.	2007-07-10	18,257	2,560	3	
43595	Ugresha Network Ltd.	2007-08-29	18,152	2,560	2	
43712	Open Systems Ltd.	2007-09-18	18,227	2,560	3	
44811	Samotlor Telecom Ltd.	2008-03-14	18,184	2,560	12	
44893	Com Telecom Ltd.	2008-03-28	18,113	2,560	2	
44987	Mobile TeleSystems Open Joint Stock Company	2008-04-14	17,835	2,560	9	
45046	OOO Isatel	2008-04-24	17,906	2,560	2	
47565	Logic Ltd.	2008-07-10	18,177	2,560	10	
47655	LINKINTEL ltd.	2008-07-28	18,041	2,560	6	
48366	Inforoom Ltd.	2008-11-18	17,773	2,560	10	
48614	ITSoft Ltd.	2008-12-18	18,259	2,560	5	
48939	"Noginskaya telecommunicacionnaya companiya" Ltd	2009-03-04	17,814	2,560	9	
49124	CentroSet Ltd.	2009-04-16	17,927	2,560	2	1
49140	Logitel Ltd.	2009-04-17	18,057	2,560	2	1
49181	Scientific and Production Cooperative AMN	2009-04-23	17,929	2,560	2	
49304	Grizable Ltd	2009-05-14	18,271	2,560	7	
49439	Link Ltd	2009-06-09	18,001	2,560	12	
49558	IT-Yaroslavl Ltd	2009-07-02	18,138	2,560	10	1
49608	ALDIS Telecom Ltd	2009-07-13	18,063	2,560	3	
50029	Telecom Ltd.	2009-10-28	18,213	2,560	9	
50577	Intelsc Ltd.	2010-02-12	17,799	2,560	2	
50712	Kavkaz Internet Service Ltd.	2010-03-15	17,867	2,560	3	
51061	LLC "Kvazar Telecom"	2010-05-25	17,806	2,560	2	1
51764	AMTEL-SVYAZ ZAO	2010-11-02	18,268	2,560	10	
51813	Dartel LTD	2010-11-10	18,270	2,560	10	
52040	Kitej-Telecom LLC	2010-12-20	17,935	2,560	3	
56864	AyTi Telekom Ltd.	2011-05-31	18,094	2,560	2	
57487	LLC Mix Telecom	2011-11-09	17,889	2,560	4	1
58057	Gus-Online Ltd.	2012-04-11	18,111	2,560	3	
197315	ASRPK Rostovskaya proizvodstvennaya kompaniya Ltd.	2010-10-14	18,112	2,560	2	
199274	MNGTNET Management Networks LLC,RU	2013-04-02	17,971	2,560	3	
200107	KL-EXT Kaspersky Lab ZAO,RU	2013-10-08	18,189	2,560	8	1
8775	Institute of continuous media mechanics of the Ura	1998-05-05	18,633	2,304	4	
28891	CJSC City Telecom	2003-03-27	18,607	2,304	2	
29425	Sakh.com LLC	2003-09-04	18,635	2,304	2	
31483	Delta-Telecom Ltd.	2009-09-21	18,476	2,304	3	
33936	Joint stock company "Severstal-infocom"	2004-09-10	18,792	2,304	9	
34858	JSC ENERGY Telecom	2005-04-20	18,437	2,304	4	
34862	Institution of Russian academy of sciences Kotel'n	2005-04-20	18,573	2,304	2	
39710	BetaTelecom Ltd	2009-11-03	18,307	2,304	3	1
39740	TelecomService Ltd.	2006-04-19	18,758	2,304	9	
41938	RTComm-Volga-Ural LLC	2006-11-21	18,378	2,304	5	3
42062	Torus Telecom, CJSC	2006-12-13	18,645	2,304	5	
42583	CJSC ULcomnet	2007-03-16	18,540	2,304	3	
42703	CJSC Astarta	2007-04-03	18,541	2,304	5	
42763	FPUH Czajen Krzysztof Czaja	2007-04-12	18,707	2,304	10	
43275	OJSC "Vimpelcom"	2007-07-05	18,324	2,304	9	
44237	OJSC Rostelecom	2007-12-07	18,749	2,304	6	3
44627	Limited Liability Company LINK	2008-02-14	18,381	2,304	3	
44943	Ramtel Ltd.	2008-04-04	18,759	2,304	2	1
44988	KovrovTelecom Ltd.	2008-04-14	18,468	2,304	2	
47938	LLC "TRAIDES"	2008-09-18	18,544	2,304	3	
48061	CJSC RuTube	2008-10-03	18,475	2,304	4	1
49160	AsteisNet	2009-04-21	18,618	2,304	2	
49848	Firm Svyaz Ltd	2009-09-29	18,556	2,304	4	
50265	Invest Mobile LLC	2009-12-11	18,425	2,304	3	1
50539	Telematica Ltd.	2010-02-08	18,351	2,304	3	
51054	OOO "TransKom"	2011-05-11	18,434	2,304	5	
51464	IBANK2.RU, Ltd.	2010-08-31	18,336	2,304	8	1
61372	AZIMUT TELECOM Ltd.	2012-11-06	18,572	2,304	3	
197998	AFKGROUP-AS LLC Afk group,RU	2011-08-15	18,608	2,304	5	
3168	PE Dityatev Sergey Yurievich	2012-04-26	20,416	2,048	4	
3287	Innotek Joint Stock Company	1995-01-03	19,646	2,048	1	
6719	Limited Liability Company KNOPP	2009-08-19	19,944	2,048	1	
6844	Joint Stock Company "Techno Design"	2009-07-27	20,329	2,048	8	
8430	"Complex Service Company" LLC	1997-08-18	21,640	2,048	3	
8817	OF IM SO RAN	1998-06-05	20,027	2,048	2	
8888	LLC RU-service	1998-07-15	19,222	2,048	8	
8941	N. P. Ogarev's Mordovian State University	2006-11-16	21,208	2,048	4	1
9056	Joint SuperComputer Center of the Russian Academy 	1998-11-11	19,667	2,048	1	1
9082	SINUS Ltd.	1998-12-02	19,226	2,048	1	
9185	"Altair" CJSC	2011-11-11	19,676	2,048	1	
12538	CJSC Nizhegorodskaya Cellular Communications	1999-07-07	20,847	2,048	1	
12555	ZAO Cubio Rus	2008-05-02	18,810	2,048	1	
12646	ESOTEL-Rustelcom Ltd.	2008-01-07	20,479	2,048	8	
12836	POISK-TELECOM LLC	2009-01-15	18,827	2,048	1	
13296	Innovative Solutions Ltd	2008-05-19	20,098	2,048	8	
15632	Alfa-Bank Moscow Russia	2000-08-29	18,821	2,048	7	
15868	Nalchik-Telecom Ltd	2010-04-23	19,041	2,048	2	
16047	CJSC YarTranzitTelecom	2012-01-27	21,897	2,048	1	
16112	MEDIA LINK UKRAINE ltd	2000-12-22	20,679	2,048	3	
16323	Informatsionniye Systemy i Technologii CJSC.	2008-04-24	20,289	2,048	8	
20549	State Educational Enterprise of Higher Professiona	2001-03-30	22,011	2,048	1	
21023	Joint Stock Company Ural Industrial Bank	2006-12-13	20,021	2,048	1	
21225	Autonomus System	2001-10-02	20,438	2,048	1	
21231	AEROFLOT's Autonomous System	2001-10-03	19,219	2,048	5	
21372	Open Joint Stock Company TeleHouse	2008-10-14	19,864	2,048	1	
21418	Harvestr Ltd.	2001-12-04	21,037	2,048	1	
24576	JSC Nord-West Telecommunications	2009-08-05	21,689	2,048	1	
24599	Closed Joint-Stock Company "MirTeleCom of name E.K	2005-07-14	21,693	2,048	1	
24960	Severo-Zapad Ltd.	2002-06-07	20,873	2,048	2	
25290	OJSC MegaFon	2002-09-24	20,897	2,048	1	
25462	RETN Limited	2002-12-02	20,533	2,048	1	
28832	CJSC "COMSTAR-regions"	2008-01-22	18,995	2,048	4	
29000	Sensor Systems Limited Company	2008-04-28	21,453	2,048	1	
30853	Main Radio Meteorological Centre (MRMC)	2003-12-19	21,781	2,048	4	
31138	Ltd IPTelecom	2004-03-08	18,941	2,048	1	1
31326	JSC MTR-Sviaz	2004-04-15	19,810	2,048	1	
31480	Global Telesystems Inc.	2004-05-26	18,969	2,048	9	
31566	SkyNetwork Ltd.	2011-02-04	21,837	2,048	10	
31620	JSC Expocentr	2004-06-24	20,629	2,048	2	
31738	Novosibirsk Regional Center of Distance Education	2004-07-29	19,418	2,048	5	
34052	OOO NPP Logika	2004-10-11	22,020	2,048	8	
34303	ZAO "Sviaz Telecom"	2004-12-13	20,019	2,048	3	
34574	Reksoft Co. Ltd.	2005-02-16	20,440	2,048	4	1
34644	OJSC "VimpelCom"	2005-03-07	22,050	2,048	1	
34682	LLC Yauza Telecommunication Company	2005-03-15	20,445	2,048	1	
34691	Centralizovannie informationie systemy i communica	2005-03-17	20,447	2,048	1	
34801	JSC "Key-Telecom"	2005-04-06	19,231	2,048	1	
35004	NetGroup, LTD	2005-05-17	22,062	2,048	2	
35021	E-Stock Company Ltd.	2005-05-18	19,462	2,048	1	
35026	Gelicon-Apple Limited liability company	2005-05-19	21,484	2,048	2	
35173	Academinform JSC	2005-06-16	19,470	2,048	1	
35212	IDC Ltd.	2005-06-24	19,473	2,048	1	
35278	SPRINTHOST.RU LLC	2009-12-18	21,066	2,048	8	
35569	Concorde Ltd.	2005-09-06	19,071	2,048	1	1
35571	CJSC MultiLine	2005-09-06	19,499	2,048	1	
35823	Bastion-Capital-telecom	2005-11-07	21,933	2,048	1	
38912	NewLines Ltd.	2005-11-11	19,298	2,048	1	
38986	Limited LC Sputnik TELEPORT	2008-10-09	21,309	2,048	1	
38996	MTS OJSC	2005-11-24	21,311	2,048	2	
39789	Limited Liability Company Active	2006-04-25	19,790	2,048	1	
39866	Saint-Petersburg University of Engineering and Eco	2006-05-08	19,794	2,048	1	
39920	CJSC "Digital Transport Networks"	2006-05-17	20,601	2,048	8	
41118	SCC Rosatom	2006-06-16	19,690	2,048	1	
41284	Limited Liability Company Vostok On-Line	2006-07-14	20,071	2,048	8	
41443	OOO SMART-TELEKOM	2006-08-21	21,269	2,048	1	
41575	Intercity Ltd.	2014-12-30	18,855	2,048	1	
41639	Limited Liability Company Incomsvyaz	2006-09-27	20,102	2,048	1	
41743	OPTIMASET Ltd.	2012-05-08	19,304	2,048	8	
41861	Close Company MediaSeti	2006-11-03	21,743	2,048	2	
41904	JSC Severgazautomatica ICE Small ISP in Novy Ureng	2006-11-14	20,127	2,048	2	1
41996	WocomNet Ltd.	2006-11-29	21,752	2,048	1	
42115	MTS OJSC	2006-12-19	20,144	2,048	1	
42141	Germes-Telecom LLC	2006-12-27	20,556	2,048	1	
42144	OOO Nauka	2006-12-27	21,345	2,048	1	
42288	NetUP Ltd.	2007-01-29	19,348	2,048	1	1
42408	JSC Company Transsviaz	2007-02-16	21,788	2,048	1	
42451	Limited Company Sakha Sprint Network	2007-02-22	21,375	2,048	8	
42527	Expert System Ltd	2007-03-07	20,592	2,048	1	
42532	JSC Zvezda Urala	2007-03-09	18,935	2,048	1	
42751	Concorde Ltd.	2007-04-11	20,191	2,048	1	
42753	MTK-ERA	2007-04-11	20,607	2,048	1	
42771	Joint-Stock Company Telios	2007-04-13	20,982	2,048	1	
42776	Hostel Ltd.	2007-04-13	19,813	2,048	2	
42819	LLC "Kaskad-Plus"	2007-04-23	20,616	2,048	1	
42827	COMPLEXTELESYS-AS OOO Kolpinskie Internet-Seti,RU	2007-04-24	19,821	2,048	2	
42866	Integral-Service LLC	2007-04-26	21,827	2,048	1	
42895	INTRA Ltd.	2007-05-08	20,999	2,048	2	
42940	Close Company MediaSeti	2007-05-11	21,421	2,048	2	
42972	OOO CPCR-EXPRESS	2007-05-16	21,425	2,048	1	
42988	OOO Teleport-Service	2007-05-21	18,979	2,048	2	
42991	BioNet LLC	2007-05-22	19,407	2,048	9	
43020	KDL LTD	2007-05-24	18,984	2,048	1	
43087	SPECKLESS ENTERPRISE LTD	2007-06-04	19,412	2,048	1	
43168	Singer-Computer Ltd.	2007-06-18	21,851	2,048	4	
43182	ITT Closed Stock Co.	2007-06-20	21,852	2,048	1	
43218	CJSC "COMSTAR-regions"	2007-06-26	21,022	2,048	1	
43267	Vysokie tehnologii Limited Liability Company	2011-08-30	19,855	2,048	3	
43273	Optik Line Ltd.	2007-07-05	21,452	2,048	2	
43299	Limited Company Telecontact	2007-07-10	21,029	2,048	1	
43318	OJSC "MTS"	2007-07-12	19,437	2,048	1	
43419	CJSC Astarta	2007-07-30	19,016	2,048	2	
43521	Recom LLC	2007-08-16	19,872	2,048	4	
43537	OOO Intelcom-network	2007-08-17	19,027	2,048	1	
43569	Tranksity	2007-08-23	21,883	2,048	1	
43583	Public-Joint-Stock Company "SMARTS"	2007-08-28	20,868	2,048	1	
43728	TELESET Ltd	2007-09-20	20,509	2,048	5	
43776	Relsoft communications Ltd.	2007-09-26	19,275	2,048	2	
43874	AsiaCom Co.Ltd.	2007-10-12	18,852	2,048	1	
44041	Korporatsia Svyazy Ltd.	2007-11-08	20,528	2,048	2	
44046	TverLine Ltd.	2007-11-08	21,299	2,048	1	
44228	DATA CoLTD	2007-12-06	21,742	2,048	8	
44232	Slavyanskaya Hotel and Business Center Ltd	2007-12-07	19,746	2,048	5	
44241	Joint Stock Commercial Bank INVESTBANK Open-end JS	2007-12-10	19,747	2,048	3	
44276	Limited Company Digital channel	2007-12-17	21,321	2,048	1	
44491	ZAO "Aquafon-GSM"	2008-01-28	21,343	2,048	3	
44539	Kompyuterniy Tsentr Ltd.	2008-02-04	20,558	2,048	4	
44542	ZAO Countrycom	2008-02-04	21,766	2,048	4	
44556	Dialogue-M, Ltd	2009-03-09	19,340	2,048	1	
44572	Joint-stock company ParmaTel	2008-02-07	20,939	2,048	1	
44621	NTC Komleksniye Sistemi Ltd.	2008-02-14	20,566	2,048	7	
44634	OOO Ipstream.ru	2008-02-15	18,909	2,048	2	
44636	IT DeLuxe Ltd.	2008-02-15	19,778	2,048	1	
44640	Cactus Ltd.	2008-02-15	20,947	2,048	6	1
44685	JSC Tyumen Telephone networks	2008-02-22	18,915	2,048	2	
44699	OOO Stroitelnaya Innovacia	2008-02-26	20,576	2,048	1	
44711	CJSC "Ulyanovsk GSM"	2008-02-27	21,367	2,048	1	
44749	CJSC Astarta	2008-03-04	20,579	2,048	2	
44774	OOO CTO KKM Zolotoy Klyuchik	2008-03-06	19,785	2,048	2	
44816	DELFIN TELECOM Ltd	2008-03-17	19,787	2,048	8	
44836	ZAO SU-155	2008-03-19	21,797	2,048	4	
44843	Amsterdamtelecom Ltd.	2008-03-19	21,376	2,048	1	1
44890	OOO Production-Commercial Company Astrakhan-Teleco	2008-03-28	19,792	2,048	1	
44913	CJSC KA-INTERNET	2008-04-02	19,377	2,048	1	
44923	Saint-Petersburg Computer Networks Ltd.	2008-04-03	19,379	2,048	1	1
45036	Ortes-Finance LLC	2008-04-24	19,388	2,048	1	
47144	LLC "WELLNET"	2008-05-05	21,746	2,048	8	
